Date,Open,High,Low,Close,Adj Close,Volume
1993-02-01,1538.300049,1538.300049,1538.300049,1538.300049,1538.300049,0
1993-02-02,1538.500000,1538.500000,1538.500000,1538.500000,1538.500000,0
1993-02-03,1540.000000,1540.000000,1540.000000,1540.000000,1540.000000,0
1993-02-04,1552.500000,1552.500000,1552.500000,1552.500000,1552.500000,0
1993-02-07,1568.500000,1568.500000,1568.500000,1568.500000,1568.500000,0
1993-02-08,1595.099976,1595.099976,1595.099976,1595.099976,1595.099976,0
1993-02-09,1602.000000,1602.000000,1602.000000,1602.000000,1602.000000,0
1993-02-10,1610.099976,1610.099976,1610.099976,1610.099976,1610.099976,0
1993-02-11,1614.300049,1614.300049,1614.300049,1614.300049,1614.300049,0
1993-02-14,1607.199951,1607.199951,1607.199951,1607.199951,1607.199951,0
1993-02-15,1623.900024,1623.900024,1623.900024,1623.900024,1623.900024,0
1993-02-16,1612.800049,1612.800049,1612.800049,1612.800049,1612.800049,0
1993-02-17,1618.400024,1618.400024,1618.400024,1618.400024,1618.400024,0
1993-02-18,1604.300049,1604.300049,1604.300049,1604.300049,1604.300049,0
1993-02-21,1615.699951,1615.699951,1615.699951,1615.699951,1615.699951,0
1993-02-22,1619.500000,1619.500000,1619.500000,1619.500000,1619.500000,0
1993-02-23,1615.199951,1615.199951,1615.199951,1615.199951,1615.199951,0
1993-02-24,1617.000000,1617.000000,1617.000000,1617.000000,1617.000000,0
1993-02-25,1620.199951,1620.199951,1620.199951,1620.199951,1620.199951,0
1993-02-28,1652.800049,1652.800049,1652.800049,1652.800049,1652.800049,0
1993-03-01,1658.000000,1658.000000,1658.000000,1658.000000,1658.000000,0
1993-03-02,1637.300049,1637.300049,1637.300049,1637.300049,1637.300049,0
1993-03-03,1633.900024,1633.900024,1633.900024,1633.900024,1633.900024,0
1993-03-04,1623.599976,1623.599976,1623.599976,1623.599976,1623.599976,0
1993-03-08,1626.500000,1626.500000,1626.500000,1626.500000,1626.500000,0
1993-03-09,1644.099976,1644.099976,1644.099976,1644.099976,1644.099976,0
1993-03-10,1658.599976,1658.599976,1658.599976,1658.599976,1658.599976,0
1993-03-11,1672.800049,1672.800049,1672.800049,1672.800049,1672.800049,0
1993-03-12,1671.900024,1671.900024,1671.900024,1671.900024,1671.900024,0
1993-03-15,1635.300049,1635.300049,1635.300049,1635.300049,1635.300049,0
1993-03-16,1669.199951,1669.199951,1669.199951,1669.199951,1669.199951,0
1993-03-17,1687.099976,1687.099976,1687.099976,1687.099976,1687.099976,0
1993-03-18,1681.599976,1681.599976,1681.599976,1681.599976,1681.599976,0
1993-03-19,1689.699951,1689.699951,1689.699951,1689.699951,1689.699951,0
1993-03-22,1674.900024,1674.900024,1674.900024,1674.900024,1674.900024,0
1993-03-23,1670.000000,1670.000000,1670.000000,1670.000000,1670.000000,0
1993-03-24,1673.699951,1673.699951,1673.699951,1673.699951,1673.699951,0
1993-03-25,1670.699951,1670.699951,1670.699951,1670.699951,1670.699951,0
1993-03-26,1685.599976,1685.599976,1685.599976,1685.599976,1685.599976,0
1993-03-29,1686.300049,1686.300049,1686.300049,1686.300049,1686.300049,0
1993-03-30,1687.199951,1687.199951,1687.199951,1687.199951,1687.199951,0
1993-03-31,1674.500000,1674.500000,1674.500000,1674.500000,1674.500000,0
1993-04-01,1676.400024,1676.400024,1676.400024,1676.400024,1676.400024,0
1993-04-02,1692.300049,1692.300049,1692.300049,1692.300049,1692.300049,0
1993-04-05,1678.699951,1678.699951,1678.699951,1678.699951,1678.699951,0
1993-04-06,1665.900024,1665.900024,1665.900024,1665.900024,1665.900024,0
1993-04-07,1662.000000,1662.000000,1662.000000,1662.000000,1662.000000,0
1993-04-08,1674.300049,1674.300049,1674.300049,1674.300049,1674.300049,0
1993-04-09,null,null,null,null,null,null
1993-04-12,null,null,null,null,null,null
1993-04-13,1699.199951,1699.199951,1699.199951,1699.199951,1699.199951,0
1993-04-14,1714.699951,1714.699951,1714.699951,1714.699951,1714.699951,0
1993-04-15,1713.400024,1713.400024,1713.400024,1713.400024,1713.400024,0
1993-04-16,1713.400024,1713.400024,1713.400024,1713.400024,1713.400024,0
1993-04-19,1705.500000,1705.500000,1705.500000,1705.500000,1705.500000,0
1993-04-20,1712.699951,1712.699951,1712.699951,1712.699951,1712.699951,0
1993-04-21,1702.400024,1702.400024,1702.400024,1702.400024,1702.400024,0
1993-04-22,1714.400024,1714.400024,1714.400024,1714.400024,1714.400024,0
1993-04-23,1710.900024,1710.900024,1710.900024,1710.900024,1710.900024,0
1993-04-26,1716.000000,1716.000000,1716.000000,1716.000000,1716.000000,0
1993-04-27,1709.099976,1709.099976,1709.099976,1709.099976,1709.099976,0
1993-04-28,1709.199951,1709.199951,1709.199951,1709.199951,1709.199951,0
1993-04-29,1684.000000,1684.000000,1684.000000,1684.000000,1684.000000,0
1993-04-30,1685.199951,1685.199951,1685.199951,1685.199951,1685.199951,0
1993-05-03,1668.699951,1668.699951,1668.699951,1668.699951,1668.699951,0
1993-05-04,1668.099976,1668.099976,1668.099976,1668.099976,1668.099976,0
1993-05-05,1678.500000,1678.500000,1678.500000,1678.500000,1678.500000,0
1993-05-06,1696.000000,1696.000000,1696.000000,1696.000000,1696.000000,0
1993-05-07,1688.500000,1688.500000,1688.500000,1688.500000,1688.500000,0
1993-05-10,1673.900024,1673.900024,1673.900024,1673.900024,1673.900024,0
1993-05-11,1689.500000,1689.500000,1689.500000,1689.500000,1689.500000,0
1993-05-12,1698.300049,1698.300049,1698.300049,1698.300049,1698.300049,0
1993-05-13,1696.199951,1696.199951,1696.199951,1696.199951,1696.199951,0
1993-05-14,1698.900024,1698.900024,1698.900024,1698.900024,1698.900024,0
1993-05-17,1686.199951,1686.199951,1686.199951,1686.199951,1686.199951,0
1993-05-18,1676.400024,1676.400024,1676.400024,1676.400024,1676.400024,0
1993-05-19,1680.199951,1680.199951,1680.199951,1680.199951,1680.199951,0
1993-05-20,1682.099976,1682.099976,1682.099976,1682.099976,1682.099976,0
1993-05-21,1695.099976,1695.099976,1695.099976,1695.099976,1695.099976,0
1993-05-24,1683.699951,1683.699951,1683.699951,1683.699951,1683.699951,0
1993-05-25,1698.199951,1698.199951,1698.199951,1698.199951,1698.199951,0
1993-05-26,1719.500000,1719.500000,1719.500000,1719.500000,1719.500000,0
1993-05-27,1753.400024,1753.400024,1753.400024,1753.400024,1753.400024,0
1993-05-28,1762.500000,1762.500000,1762.500000,1762.500000,1762.500000,0
1993-05-31,1737.400024,1737.400024,1737.400024,1737.400024,1737.400024,0
1993-06-01,1732.800049,1732.800049,1732.800049,1732.800049,1732.800049,0
1993-06-02,1742.599976,1742.599976,1742.599976,1742.599976,1742.599976,0
1993-06-03,1741.199951,1741.199951,1741.199951,1741.199951,1741.199951,0
1993-06-04,1739.800049,1739.800049,1739.800049,1739.800049,1739.800049,0
1993-06-07,1736.900024,1736.900024,1736.900024,1736.900024,1736.900024,0
1993-06-08,1721.900024,1721.900024,1721.900024,1721.900024,1721.900024,0
1993-06-09,1708.699951,1708.699951,1708.699951,1708.699951,1708.699951,0
1993-06-10,1713.599976,1713.599976,1713.599976,1713.599976,1713.599976,0
1993-06-11,1715.099976,1715.099976,1715.099976,1715.099976,1715.099976,0
1993-06-14,null,null,null,null,null,null
1993-06-15,1726.500000,1726.500000,1726.500000,1726.500000,1726.500000,0
1993-06-16,1726.000000,1726.000000,1726.000000,1726.000000,1726.000000,0
1993-06-17,1728.000000,1728.000000,1728.000000,1728.000000,1728.000000,0
1993-06-18,1730.500000,1730.500000,1730.500000,1730.500000,1730.500000,0
1993-06-21,1726.800049,1726.800049,1726.800049,1726.800049,1726.800049,0
1993-06-22,1715.900024,1715.900024,1715.900024,1715.900024,1715.900024,0
1993-06-23,1697.699951,1697.699951,1697.699951,1697.699951,1697.699951,0
1993-06-24,1698.400024,1698.400024,1698.400024,1698.400024,1698.400024,0
1993-06-25,1699.099976,1699.099976,1699.099976,1699.099976,1699.099976,0
1993-06-28,1714.599976,1714.599976,1714.599976,1714.599976,1714.599976,0
1993-06-29,1716.800049,1716.800049,1716.800049,1716.800049,1716.800049,0
1993-06-30,1734.599976,1734.599976,1734.599976,1734.599976,1734.599976,0
1993-07-01,1752.300049,1752.300049,1752.300049,1752.300049,1752.300049,0
1993-07-02,1764.000000,1764.000000,1764.000000,1764.000000,1764.000000,0
1993-07-05,1759.599976,1759.599976,1759.599976,1759.599976,1759.599976,0
1993-07-06,1757.300049,1757.300049,1757.300049,1757.300049,1757.300049,0
1993-07-07,1765.699951,1765.699951,1765.699951,1765.699951,1765.699951,0
1993-07-08,1775.800049,1775.800049,1775.800049,1775.800049,1775.800049,0
1993-07-09,1776.900024,1776.900024,1776.900024,1776.900024,1776.900024,0
1993-07-12,1797.500000,1797.500000,1797.500000,1797.500000,1797.500000,0
1993-07-13,1799.900024,1799.900024,1799.900024,1799.900024,1799.900024,0
1993-07-14,1801.300049,1801.300049,1801.300049,1801.300049,1801.300049,0
1993-07-15,1802.699951,1802.699951,1802.699951,1802.699951,1802.699951,0
1993-07-16,1796.800049,1796.800049,1796.800049,1796.800049,1796.800049,0
1993-07-19,1794.300049,1794.300049,1794.300049,1794.300049,1794.300049,0
1993-07-20,1803.800049,1803.800049,1803.800049,1803.800049,1803.800049,0
1993-07-21,1815.400024,1815.400024,1815.400024,1815.400024,1815.400024,0
1993-07-22,1799.500000,1799.500000,1799.500000,1799.500000,1799.500000,0
1993-07-23,1804.400024,1804.400024,1804.400024,1804.400024,1804.400024,0
1993-07-26,1792.500000,1792.500000,1792.500000,1792.500000,1792.500000,0
1993-07-27,1810.300049,1810.300049,1810.300049,1810.300049,1810.300049,0
1993-07-28,1814.300049,1814.300049,1814.300049,1814.300049,1814.300049,0
1993-07-29,1824.099976,1824.099976,1824.099976,1824.099976,1824.099976,0
1993-07-30,1837.099976,1837.099976,1837.099976,1837.099976,1837.099976,0
1993-08-02,1846.699951,1846.699951,1846.699951,1846.699951,1846.699951,0
1993-08-03,1847.099976,1847.099976,1847.099976,1847.099976,1847.099976,0
1993-08-04,1853.199951,1853.199951,1853.199951,1853.199951,1853.199951,0
1993-08-05,1857.000000,1857.000000,1857.000000,1857.000000,1857.000000,0
1993-08-06,1836.000000,1836.000000,1836.000000,1836.000000,1836.000000,0
1993-08-09,1837.199951,1837.199951,1837.199951,1837.199951,1837.199951,0
1993-08-10,1852.099976,1852.099976,1852.099976,1852.099976,1852.099976,0
1993-08-11,1853.800049,1853.800049,1853.800049,1853.800049,1853.800049,0
1993-08-12,1868.199951,1868.199951,1868.199951,1868.199951,1868.199951,0
1993-08-13,1852.599976,1852.599976,1852.599976,1852.599976,1852.599976,0
1993-08-16,1867.199951,1867.199951,1867.199951,1867.199951,1867.199951,0
1993-08-17,1881.099976,1881.099976,1881.099976,1881.099976,1881.099976,0
1993-08-18,1891.300049,1891.300049,1891.300049,1891.300049,1891.300049,0
1993-08-19,1924.000000,1924.000000,1924.000000,1924.000000,1924.000000,0
1993-08-20,1923.900024,1923.900024,1923.900024,1923.900024,1923.900024,0
1993-08-23,1929.500000,1929.500000,1929.500000,1929.500000,1929.500000,0
1993-08-24,1919.500000,1919.500000,1919.500000,1919.500000,1919.500000,0
1993-08-25,1916.900024,1916.900024,1916.900024,1916.900024,1916.900024,0
1993-08-26,1937.400024,1937.400024,1937.400024,1937.400024,1937.400024,0
1993-08-27,1946.800049,1946.800049,1946.800049,1946.800049,1946.800049,0
1993-08-30,1955.000000,1955.000000,1955.000000,1955.000000,1955.000000,0
1993-08-31,1961.599976,1961.599976,1961.599976,1961.599976,1961.599976,0
1993-09-01,1977.300049,1977.300049,1977.300049,1977.300049,1977.300049,0
1993-09-02,1968.500000,1968.500000,1968.500000,1968.500000,1968.500000,0
1993-09-03,1953.000000,1953.000000,1953.000000,1953.000000,1953.000000,0
1993-09-06,1919.500000,1919.500000,1919.500000,1919.500000,1919.500000,0
1993-09-07,1923.599976,1923.599976,1923.599976,1923.599976,1923.599976,0
1993-09-08,1895.699951,1895.699951,1895.699951,1895.699951,1895.699951,0
1993-09-09,1888.300049,1888.300049,1888.300049,1888.300049,1888.300049,0
1993-09-10,1896.599976,1896.599976,1896.599976,1896.599976,1896.599976,0
1993-09-13,1893.800049,1893.800049,1893.800049,1893.800049,1893.800049,0
1993-09-14,1870.099976,1870.099976,1870.099976,1870.099976,1870.099976,0
1993-09-15,1859.099976,1859.099976,1859.099976,1859.099976,1859.099976,0
1993-09-16,1856.500000,1856.500000,1856.500000,1856.500000,1856.500000,0
1993-09-17,1879.699951,1879.699951,1879.699951,1879.699951,1879.699951,0
1993-09-20,1878.400024,1878.400024,1878.400024,1878.400024,1878.400024,0
1993-09-21,1880.699951,1880.699951,1880.699951,1880.699951,1880.699951,0
1993-09-22,1874.699951,1874.699951,1874.699951,1874.699951,1874.699951,0
1993-09-23,1884.500000,1884.500000,1884.500000,1884.500000,1884.500000,0
1993-09-24,1902.300049,1902.300049,1902.300049,1902.300049,1902.300049,0
1993-09-27,1897.699951,1897.699951,1897.699951,1897.699951,1897.699951,0
1993-09-28,1896.900024,1896.900024,1896.900024,1896.900024,1896.900024,0
1993-09-29,1906.800049,1906.800049,1906.800049,1906.800049,1906.800049,0
1993-09-30,1919.800049,1919.800049,1919.800049,1919.800049,1919.800049,0
1993-10-01,1928.800049,1928.800049,1928.800049,1928.800049,1928.800049,0
1993-10-04,1932.500000,1932.500000,1932.500000,1932.500000,1932.500000,0
1993-10-05,1955.599976,1955.599976,1955.599976,1955.599976,1955.599976,0
1993-10-06,1975.199951,1975.199951,1975.199951,1975.199951,1975.199951,0
1993-10-07,1976.500000,1976.500000,1976.500000,1976.500000,1976.500000,0
1993-10-08,1981.400024,1981.400024,1981.400024,1981.400024,1981.400024,0
1993-10-11,1994.099976,1994.099976,1994.099976,1994.099976,1994.099976,0
1993-10-12,1982.000000,1982.000000,1982.000000,1982.000000,1982.000000,0
1993-10-13,1993.000000,1993.000000,1993.000000,1993.000000,1993.000000,0
1993-10-14,2017.300049,2017.300049,2017.300049,2017.300049,2017.300049,0
1993-10-15,2029.900024,2029.900024,2029.900024,2029.900024,2029.900024,0
1993-10-18,2041.300049,2041.300049,2041.300049,2041.300049,2041.300049,0
1993-10-19,2030.800049,2030.800049,2030.800049,2030.800049,2030.800049,0
1993-10-20,2006.199951,2006.199951,2006.199951,2006.199951,2006.199951,0
1993-10-21,2014.099976,2014.099976,2014.099976,2014.099976,2014.099976,0
1993-10-22,2015.400024,2015.400024,2015.400024,2015.400024,2015.400024,0
1993-10-25,2001.300049,2001.300049,2001.300049,2001.300049,2001.300049,0
1993-10-26,2011.699951,2011.699951,2011.699951,2011.699951,2011.699951,0
1993-10-27,2025.599976,2025.599976,2025.599976,2025.599976,2025.599976,0
1993-10-28,2033.900024,2033.900024,2033.900024,2033.900024,2033.900024,0
1993-10-29,2070.600098,2070.600098,2070.600098,2070.600098,2070.600098,0
1993-10-31,2091.699951,2091.699951,2091.699951,2091.699951,2091.699951,0
1993-11-01,2084.100098,2084.100098,2084.100098,2084.100098,2084.100098,0
1993-11-02,2065.699951,2065.699951,2065.699951,2065.699951,2065.699951,0
1993-11-03,2058.800049,2058.800049,2058.800049,2058.800049,2058.800049,0
1993-11-04,2037.099976,2037.099976,2037.099976,2037.099976,2037.099976,0
1993-11-07,2009.699951,2009.699951,2009.699951,2009.699951,2009.699951,0
1993-11-08,2005.500000,2005.500000,2005.500000,2005.500000,2005.500000,0
1993-11-09,1997.500000,1997.500000,1997.500000,1997.500000,1997.500000,0
1993-11-10,2007.400024,2007.400024,2007.400024,2007.400024,2007.400024,0
1993-11-11,2029.500000,2029.500000,2029.500000,2029.500000,2029.500000,0
1993-11-14,2022.199951,2022.199951,2022.199951,2022.199951,2022.199951,0
1993-11-15,2023.000000,2023.000000,2023.000000,2023.000000,2023.000000,0
1993-11-16,2044.300049,2044.300049,2044.300049,2044.300049,2044.300049,0
1993-11-17,2048.600098,2048.600098,2048.600098,2048.600098,2048.600098,0
1993-11-18,2022.900024,2022.900024,2022.900024,2022.900024,2022.900024,0
1993-11-21,1988.900024,1988.900024,1988.900024,1988.900024,1988.900024,0
1993-11-22,1950.199951,1950.199951,1950.199951,1950.199951,1950.199951,0
1993-11-23,1972.599976,1972.599976,1972.599976,1972.599976,1972.599976,0
1993-11-24,1982.599976,1982.599976,1982.599976,1982.599976,1982.599976,0
1993-11-25,1986.099976,1986.099976,1986.099976,1986.099976,1986.099976,0
1993-11-28,1952.800049,1952.800049,1952.800049,1952.800049,1952.800049,0
1993-11-29,1953.699951,1953.699951,1953.699951,1953.699951,1953.699951,0
1993-11-30,1949.000000,1949.000000,1949.000000,1949.000000,1949.000000,0
1993-12-01,1993.500000,1993.500000,1993.500000,1993.500000,1993.500000,0
1993-12-02,1991.900024,1991.900024,1991.900024,1991.900024,1991.900024,0
1993-12-05,1998.900024,1998.900024,1998.900024,1998.900024,1998.900024,0
1993-12-06,2019.099976,2019.099976,2019.099976,2019.099976,2019.099976,0
1993-12-07,2044.599976,2044.599976,2044.599976,2044.599976,2044.599976,0
1993-12-08,2041.300049,2041.300049,2041.300049,2041.300049,2041.300049,0
1993-12-09,2030.900024,2030.900024,2030.900024,2030.900024,2030.900024,0
1993-12-12,2039.599976,2039.599976,2039.599976,2039.599976,2039.599976,0
1993-12-13,2028.900024,2028.900024,2028.900024,2028.900024,2028.900024,0
1993-12-14,2011.300049,2011.300049,2011.300049,2011.300049,2011.300049,0
1993-12-15,2016.900024,2016.900024,2016.900024,2016.900024,2016.900024,0
1993-12-16,2023.699951,2023.699951,2023.699951,2023.699951,2023.699951,0
1993-12-19,2018.699951,2018.699951,2018.699951,2018.699951,2018.699951,0
1993-12-20,2007.500000,2007.500000,2007.500000,2007.500000,2007.500000,0
1993-12-21,1992.099976,1992.099976,1992.099976,1992.099976,1992.099976,0
1993-12-22,2009.199951,2009.199951,2009.199951,2009.199951,2009.199951,0
1993-12-23,2031.400024,2031.400024,2031.400024,2031.400024,2031.400024,0
1993-12-26,null,null,null,null,null,null
1993-12-27,null,null,null,null,null,null
1993-12-28,2069.800049,2069.800049,2069.800049,2069.800049,2069.800049,0
1993-12-29,2095.800049,2095.800049,2095.800049,2095.800049,2095.800049,0
1993-12-30,2113.600098,2113.600098,2113.600098,2113.600098,2113.600098,0
1994-01-02,null,null,null,null,null,null
1994-01-03,2115.399902,2115.399902,2115.399902,2115.399902,2115.399902,0
1994-01-04,2132.000000,2132.000000,2132.000000,2132.000000,2132.000000,0
1994-01-05,2138.699951,2138.699951,2138.699951,2138.699951,2138.699951,0
1994-01-06,2124.000000,2124.000000,2124.000000,2124.000000,2124.000000,0
1994-01-09,2135.800049,2135.800049,2135.800049,2135.800049,2135.800049,0
1994-01-10,2143.199951,2143.199951,2143.199951,2143.199951,2143.199951,0
1994-01-11,2131.100098,2131.100098,2131.100098,2131.100098,2131.100098,0
1994-01-12,2112.800049,2112.800049,2112.800049,2112.800049,2112.800049,0
1994-01-13,2141.800049,2141.800049,2141.800049,2141.800049,2141.800049,0
1994-01-16,2175.300049,2175.300049,2175.300049,2175.300049,2175.300049,0
1994-01-17,2167.500000,2167.500000,2167.500000,2167.500000,2167.500000,0
1994-01-18,2183.399902,2183.399902,2183.399902,2183.399902,2183.399902,0
1994-01-19,2199.600098,2199.600098,2199.600098,2199.600098,2199.600098,0
1994-01-20,2182.699951,2182.699951,2182.699951,2182.699951,2182.699951,0
1994-01-23,2156.699951,2156.699951,2156.699951,2156.699951,2156.699951,0
1994-01-24,2154.100098,2154.100098,2154.100098,2154.100098,2154.100098,0
1994-01-25,null,null,null,null,null,null
1994-01-26,2181.399902,2181.399902,2181.399902,2181.399902,2181.399902,0
1994-01-27,2191.699951,2191.699951,2191.699951,2191.699951,2191.699951,0
1994-01-30,2244.399902,2244.399902,2244.399902,2244.399902,2244.399902,0
1994-01-31,2244.199951,2244.199951,2244.199951,2244.199951,2244.199951,0
1994-02-01,2245.199951,2245.199951,2245.199951,2245.199951,2245.199951,0
1994-02-02,2275.600098,2275.600098,2275.600098,2275.600098,2275.600098,0
1994-02-03,2266.300049,2266.300049,2266.300049,2266.300049,2266.300049,0
1994-02-06,2215.199951,2215.199951,2215.199951,2215.199951,2215.199951,0
1994-02-07,2239.000000,2239.000000,2239.000000,2239.000000,2239.000000,0
1994-02-08,2203.000000,2203.000000,2203.000000,2203.000000,2203.000000,0
1994-02-09,2166.100098,2166.100098,2166.100098,2166.100098,2166.100098,0
1994-02-10,2173.199951,2173.199951,2173.199951,2173.199951,2173.199951,0
1994-02-13,2170.899902,2170.899902,2170.899902,2170.899902,2170.899902,0
1994-02-14,2165.699951,2165.699951,2165.699951,2165.699951,2165.699951,0
1994-02-15,2179.100098,2179.100098,2179.100098,2179.100098,2179.100098,0
1994-02-16,2170.100098,2170.100098,2170.100098,2170.100098,2170.100098,0
1994-02-17,2152.600098,2152.600098,2152.600098,2152.600098,2152.600098,0
1994-02-20,2108.699951,2108.699951,2108.699951,2108.699951,2108.699951,0
1994-02-21,2134.100098,2134.100098,2134.100098,2134.100098,2134.100098,0
1994-02-22,2150.300049,2150.300049,2150.300049,2150.300049,2150.300049,0
1994-02-23,2127.699951,2127.699951,2127.699951,2127.699951,2127.699951,0
1994-02-24,2079.000000,2079.000000,2079.000000,2079.000000,2079.000000,0
1994-02-27,2112.000000,2112.000000,2112.000000,2112.000000,2112.000000,0
1994-02-28,2112.000000,2112.000000,2112.000000,2112.000000,2112.000000,0
1994-03-01,2084.199951,2084.199951,2084.199951,2084.199951,2084.199951,0
1994-03-02,2082.399902,2082.399902,2082.399902,2082.399902,2082.399902,0
1994-03-03,2048.100098,2048.100098,2048.100098,2048.100098,2048.100098,0
1994-03-07,2077.000000,2077.000000,2077.000000,2077.000000,2077.000000,0
1994-03-08,2103.600098,2103.600098,2103.600098,2103.600098,2103.600098,0
1994-03-09,2081.300049,2081.300049,2081.300049,2081.300049,2081.300049,0
1994-03-10,2088.100098,2088.100098,2088.100098,2088.100098,2088.100098,0
1994-03-11,2084.000000,2084.000000,2084.000000,2084.000000,2084.000000,0
1994-03-14,2110.800049,2110.800049,2110.800049,2110.800049,2110.800049,0
1994-03-15,2102.699951,2102.699951,2102.699951,2102.699951,2102.699951,0
1994-03-16,2104.300049,2104.300049,2104.300049,2104.300049,2104.300049,0
1994-03-17,2095.500000,2095.500000,2095.500000,2095.500000,2095.500000,0
1994-03-18,2093.699951,2093.699951,2093.699951,2093.699951,2093.699951,0
1994-03-21,2069.300049,2069.300049,2069.300049,2069.300049,2069.300049,0
1994-03-22,2070.300049,2070.300049,2070.300049,2070.300049,2070.300049,0
1994-03-23,2110.500000,2110.500000,2110.500000,2110.500000,2110.500000,0
1994-03-24,2098.899902,2098.899902,2098.899902,2098.899902,2098.899902,0
1994-03-25,2078.500000,2078.500000,2078.500000,2078.500000,2078.500000,0
1994-03-28,2035.699951,2035.699951,2035.699951,2035.699951,2035.699951,0
1994-03-29,2027.800049,2027.800049,2027.800049,2027.800049,2027.800049,0
1994-03-30,2021.500000,2021.500000,2021.500000,2021.500000,2021.500000,0
1994-03-31,1980.099976,1980.099976,1980.099976,1980.099976,1980.099976,0
1994-04-01,null,null,null,null,null,null
1994-04-04,null,null,null,null,null,null
1994-04-05,1980.599976,1980.599976,1980.599976,1980.599976,1980.599976,0
1994-04-06,2014.400024,2014.400024,2014.400024,2014.400024,2014.400024,0
1994-04-07,2016.500000,2016.500000,2016.500000,2016.500000,2016.500000,0
1994-04-08,2011.199951,2011.199951,2011.199951,2011.199951,2011.199951,0
1994-04-11,2005.699951,2005.699951,2005.699951,2005.699951,2005.699951,0
1994-04-12,2026.800049,2026.800049,2026.800049,2026.800049,2026.800049,0
1994-04-13,2048.100098,2048.100098,2048.100098,2048.100098,2048.100098,0
